0.000,108
0.001,107
0.002,106
0.003,106
0.004,106
0.005,106
0.006,105
0.007,106
0.008,107
0.009,108
0.010,110
0.011,111
0.012,111
0.013,112
0.014,112
0.015,111
0.016,110
0.017,109
0.018,108
0.019,107
0.020,107
0.021,106
0.022,105
0.023,105
0.024,105
0.025,105
0.026,105
0.027,105
0.028,106
0.029,107
0.030,109
0.031,110
0.032,110
0.033,110
0.034,110
0.035,109
0.036,108
0.037,107
0.038,105
0.039,104
0.040,104
0.041,103
0.042,102
0.043,102
0.044,102
0.045,102
0.046,102
0.047,103
0.048,103
0.049,104
0.050,105
0.051,106
0.052,107
0.053,107
0.054,108
0.055,107
0.056,106
0.057,105
0.058,104
0.059,103
0.060,102
0.061,100
0.062,100
0.063,99
0.064,99
0.065,99
0.066,99
0.067,100
0.068,101
0.069,101
0.070,102
0.071,104
0.072,104
0.073,104
0.074,104
0.075,103
0.076,102
0.077,100
0.078,99
0.079,99
0.080,97
0.081,97
0.082,96
0.083,96
0.084,95
0.085,95
0.086,94
0.087,94
0.088,95
0.089,96
0.090,98
0.091,100
0.092,101
0.093,100
0.094,101
0.095,100
0.096,99
0.097,99
0.098,98
0.099,98
0.100,97
0.101,96
0.102,95
0.103,95
0.104,95
0.105,95
0.106,95
0.107,95
0.108,96
0.109,97
0.110,97
0.111,98
0.112,99
0.113,99
0.114,99
0.115,98
0.116,97
0.117,96
0.118,95
0.119,94
0.120,94
0.121,93
0.122,92
0.123,91
0.124,91
0.125,91
0.126,91
0.127,91
0.128,91
0.129,93
0.130,94
0.131,95
0.132,95
0.133,95
0.134,94
0.135,94
0.136,92
0.137,91
0.138,90
0.139,90
0.140,89
0.141,88
0.142,88
0.143,87
0.144,87
0.145,87
0.146,86
0.147,87
0.148,88
0.149,89
0.150,90
0.151,91
0.152,92
0.153,92
0.154,92
0.155,92
0.156,90
0.157,89
0.158,88
0.159,87
0.160,87
0.161,86
0.162,85
0.163,85
0.164,85
0.165,85
0.166,85
0.167,86
0.168,87
0.169,88
0.170,90
0.171,91
0.172,92
0.173,92
0.174,92
0.175,91
0.176,90
0.177,89
0.178,88
0.179,87
0.180,87
0.181,86
0.182,85
0.183,85
0.184,85
0.185,84
0.186,84
0.187,84
0.188,85
0.189,86
0.190,87
0.191,88
0.192,89
0.193,89
0.194,89
0.195,88
0.196,87
0.197,87
0.198,86
0.199,84
0.200,84
0.201,83
0.202,82
0.203,82
0.204,81
0.205,80
0.206,80
0.207,80
0.208,80
0.209,81
0.210,83
0.211,86
0.212,88
0.213,89
0.214,90
0.215,89
0.216,88
0.217,87
0.218,86
0.219,86
0.220,84
0.221,84
0.222,84
0.223,86
0.224,89
0.225,92
0.226,94
0.227,94
0.228,93
0.229,93
0.230,93
0.231,93
0.232,93
0.233,94
0.234,97
0.235,99
0.236,101
0.237,102
0.238,102
0.239,102
0.240,101
0.241,100
0.242,99
0.243,99
0.244,99
0.245,99
0.246,100
0.247,101
0.248,102
0.249,103
0.250,104
0.251,104
0.252,104
0.253,104
0.254,103
0.255,103
0.256,101
0.257,100
0.258,99
0.259,98
0.260,97
0.261,96
0.262,95
0.263,95
0.264,95
0.265,94
0.266,93
0.267,92
0.268,94
0.269,95
0.270,97
0.271,99
0.272,99
0.273,99
0.274,98
0.275,97
0.276,96
0.277,95
0.278,94
0.279,94
0.280,94
0.281,93
0.282,93
0.283,93
0.284,94
0.285,93
0.286,93
0.287,94
0.288,94
0.289,95
0.290,95
0.291,95
0.292,94
0.293,94
0.294,93
0.295,92
0.296,92
0.297,91
0.298,91
0.299,90
0.300,90
0.301,89
0.302,88
0.303,88
0.304,88
0.305,87
0.306,86
0.307,85
0.308,84
0.309,84
0.310,83
0.311,83
0.312,84
0.313,84
0.314,84
0.315,84
0.316,85
0.317,87
0.318,93
0.319,100
0.320,107
0.321,116
0.322,125
0.323,134
0.324,142
0.325,147
0.326,147
0.327,148
0.328,155
0.329,157
0.330,157
0.331,162
0.332,169
0.333,177
0.334,184
0.335,190
0.336,192
0.337,195
0.338,198
0.339,197
0.340,197
0.341,195
0.342,197
0.343,201
0.344,205
0.345,206
0.346,205
0.347,206
0.348,210
0.349,214
0.350,219
0.351,221
0.352,221
0.353,219
0.354,217
0.355,219
0.356,224
0.357,232
0.358,241
0.359,247
0.360,249
0.361,247
0.362,248
0.363,251
0.364,253
0.365,256
0.366,260
0.367,261
0.368,263
0.369,264
0.370,265
0.371,265
0.372,263
0.373,261
0.374,258
0.375,257
0.376,259
0.377,263
0.378,266
0.379,271
0.380,278
0.381,285
0.382,288
0.383,286
0.384,283
0.385,283
0.386,285
0.387,288
0.388,289
0.389,290
0.390,291
0.391,292
0.392,292
0.393,291
0.394,290
0.395,289
0.396,299
0.397,313
0.398,333
0.399,361
0.400,389
0.401,406
0.402,409
0.403,405
0.404,404
0.405,402
0.406,399
0.407,394
0.408,389
0.409,384
0.410,385
0.411,392
0.412,396
0.413,395
0.414,400
0.415,403
0.416,399
0.417,396
0.418,392
0.419,389
0.420,392
0.421,399
0.422,404
0.423,399
0.424,397
0.425,394
0.426,393
0.427,389
0.428,387
0.429,394
0.430,401
0.431,401
0.432,399
0.433,404
0.434,414
0.435,426
0.436,434
0.437,434
0.438,435
0.439,438
0.440,441
0.441,443
0.442,441
0.443,436
0.444,433
0.445,429
0.446,425
0.447,420
0.448,415
0.449,416
0.450,420
0.451,419
0.452,419
0.453,415
0.454,417
0.455,426
0.456,432
