0.000,57
0.001,56
0.002,55
0.003,55
0.004,55
0.005,55
0.006,55
0.007,55
0.008,55
0.009,55
0.010,56
0.011,56
0.012,57
0.013,58
0.014,58
0.015,58
0.016,58
0.017,57
0.018,57
0.019,57
0.020,56
0.021,56
0.022,55
0.023,55
0.024,55
0.025,55
0.026,55
0.027,55
0.028,55
0.029,56
0.030,57
0.031,58
0.032,58
0.033,60
0.034,60
0.035,60
0.036,60
0.037,60
0.038,60
0.039,59
0.040,58
0.041,58
0.042,57
0.043,56
0.044,56
0.045,56
0.046,56
0.047,56
0.048,56
0.049,56
0.050,56
0.051,57
0.052,58
0.053,59
0.054,59
0.055,59
0.056,59
0.057,58
0.058,58
0.059,57
0.060,57
0.061,56
0.062,56
0.063,56
0.064,55
0.065,56
0.066,55
0.067,55
0.068,55
0.069,55
0.070,55
0.071,56
0.072,57
0.073,57
0.074,58
0.075,58
0.076,57
0.077,57
0.078,57
0.079,57
0.080,56
0.081,56
0.082,55
0.083,55
0.084,55
0.085,54
0.086,55
0.087,54
0.088,54
0.089,54
0.090,55
0.091,55
0.092,56
0.093,57
0.094,57
0.095,57
0.096,56
0.097,56
0.098,56
0.099,55
0.100,55
0.101,55
0.102,54
0.103,54
0.104,54
0.105,54
0.106,54
0.107,53
0.108,53
0.109,53
0.110,54
0.111,55
0.112,57
0.113,58
0.114,58
0.115,58
0.116,58
0.117,57
0.118,57
0.119,56
0.120,55
0.121,55
0.122,55
0.123,55
0.124,55
0.125,55
0.126,54
0.127,54
0.128,54
0.129,54
0.130,55
0.131,56
0.132,57
0.133,58
0.134,58
0.135,58
0.136,58
0.137,58
0.138,58
0.139,57
0.140,57
0.141,56
0.142,56
0.143,55
0.144,55
0.145,55
0.146,55
0.147,54
0.148,54
0.149,54
0.150,54
0.151,55
0.152,55
0.153,56
0.154,55
0.155,56
0.156,56
0.157,56
0.158,55
0.159,55
0.160,54
0.161,54
0.162,53
0.163,53
0.164,53
0.165,53
0.166,53
0.167,52
0.168,52
0.169,52
0.170,53
0.171,54
0.172,55
0.173,55
0.174,55
0.175,56
0.176,55
0.177,55
0.178,54
0.179,54
0.180,54
0.181,53
0.182,53
0.183,52
0.184,53
0.185,52
0.186,51
0.187,52
0.188,51
0.189,52
0.190,52
0.191,53
0.192,54
0.193,54
0.194,54
0.195,54
0.196,54
0.197,54
0.198,54
0.199,53
0.200,53
0.201,53
0.202,53
0.203,52
0.204,53
0.205,53
0.206,53
0.207,53
0.208,52
0.209,53
0.210,53
0.211,54
0.212,54
0.213,55
0.214,56
0.215,55
0.216,55
0.217,55
0.218,55
0.219,54
0.220,54
0.221,54
0.222,54
0.223,54
0.224,54
0.225,54
0.226,54
0.227,53
0.228,53
0.229,53
0.230,54
0.231,54
0.232,55
0.233,56
0.234,56
0.235,56
0.236,56
0.237,55
0.238,55
0.239,55
0.240,54
0.241,54
0.242,54
0.243,53
0.244,53
0.245,53
0.246,53
0.247,53
0.248,52
0.249,53
0.250,53
0.251,53
0.252,54
0.253,55
0.254,55
0.255,55
0.256,54
0.257,54
0.258,54
0.259,53
0.260,53
0.261,53
